,sound_index,subject_index,naturalness,sound_filename,snr,sound_background,sound_foreground,model
5529,509,56,6,snrP10_noiseAudScene_fg428.wav,10,noiseAudScene,fg428,unet_A1
5530,509,65,5,snrP10_noiseAudScene_fg428.wav,10,noiseAudScene,fg428,unet_A1
5531,509,72,7,snrP10_noiseAudScene_fg428.wav,10,noiseAudScene,fg428,unet_A1
5532,510,5,7,snrP10_noiseAudScene_fg451.wav,10,noiseAudScene,fg451,unet_A1
5533,510,22,7,snrP10_noiseAudScene_fg451.wav,10,noiseAudScene,fg451,unet_A1
5534,510,54,6,snrP10_noiseAudScene_fg451.wav,10,noiseAudScene,fg451,unet_A1
5535,510,64,6,snrP10_noiseAudScene_fg451.wav,10,noiseAudScene,fg451,unet_A1
5536,510,74,7,snrP10_noiseAudScene_fg451.wav,10,noiseAudScene,fg451,unet_A1
5537,510,75,7,snrP10_noiseAudScene_fg451.wav,10,noiseAudScene,fg451,unet_A1
5538,510,78,7,snrP10_noiseAudScene_fg451.wav,10,noiseAudScene,fg451,unet_A1
5539,511,67,7,snrP10_noiseAudScene_fg475.wav,10,noiseAudScene,fg475,unet_A1
5540,511,99,6,snrP10_noiseAudScene_fg475.wav,10,noiseAudScene,fg475,unet_A1
5541,513,97,6,snrP10_noiseAudScene_fg495.wav,10,noiseAudScene,fg495,unet_A1
5542,514,16,7,snrP10_noiseAudScene_fg522.wav,10,noiseAudScene,fg522,unet_A1
5543,515,6,7,snrP10_noiseAudScene_fg537.wav,10,noiseAudScene,fg537,unet_A1
5544,515,26,7,snrP10_noiseAudScene_fg537.wav,10,noiseAudScene,fg537,unet_A1
5545,515,35,7,snrP10_noiseAudScene_fg537.wav,10,noiseAudScene,fg537,unet_A1
5546,515,36,6,snrP10_noiseAudScene_fg537.wav,10,noiseAudScene,fg537,unet_A1
5547,516,0,7,snrP10_noiseAudScene_fg556.wav,10,noiseAudScene,fg556,unet_A1
5548,516,1,7,snrP10_noiseAudScene_fg556.wav,10,noiseAudScene,fg556,unet_A1
5549,516,11,7,snrP10_noiseAudScene_fg556.wav,10,noiseAudScene,fg556,unet_A1
5550,516,66,6,snrP10_noiseAudScene_fg556.wav,10,noiseAudScene,fg556,unet_A1
5551,516,80,7,snrP10_noiseAudScene_fg556.wav,10,noiseAudScene,fg556,unet_A1
5552,516,87,7,snrP10_noiseAudScene_fg556.wav,10,noiseAudScene,fg556,unet_A1
5553,517,14,7,snrP10_noiseAudScene_fg619.wav,10,noiseAudScene,fg619,unet_A1
5554,517,23,7,snrP10_noiseAudScene_fg619.wav,10,noiseAudScene,fg619,unet_A1
5555,517,52,7,snrP10_noiseAudScene_fg619.wav,10,noiseAudScene,fg619,unet_A1
5556,517,53,7,snrP10_noiseAudScene_fg619.wav,10,noiseAudScene,fg619,unet_A1
5557,517,100,7,snrP10_noiseAudScene_fg619.wav,10,noiseAudScene,fg619,unet_A1
5558,517,104,7,snrP10_noiseAudScene_fg619.wav,10,noiseAudScene,fg619,unet_A1
5559,518,91,7,snrP10_noiseAudScene_fg671.wav,10,noiseAudScene,fg671,unet_A1
5560,518,95,7,snrP10_noiseAudScene_fg671.wav,10,noiseAudScene,fg671,unet_A1
5561,519,21,6,snrP10_noiseAudScene_fg763.wav,10,noiseAudScene,fg763,unet_A1
5562,519,40,3,snrP10_noiseAudScene_fg763.wav,10,noiseAudScene,fg763,unet_A1
5563,519,60,6,snrP10_noiseAudScene_fg763.wav,10,noiseAudScene,fg763,unet_A1
5564,519,86,6,snrP10_noiseAudScene_fg763.wav,10,noiseAudScene,fg763,unet_A1
5565,521,29,2,snrP10_noiseBabble8Spkr_fg004.wav,10,noiseBabble8Spkr,fg004,unet_A1
5566,521,47,1,snrP10_noiseBabble8Spkr_fg004.wav,10,noiseBabble8Spkr,fg004,unet_A1
5567,521,48,1,snrP10_noiseBabble8Spkr_fg004.wav,10,noiseBabble8Spkr,fg004,unet_A1
5568,521,100,2,snrP10_noiseBabble8Spkr_fg004.wav,10,noiseBabble8Spkr,fg004,unet_A1
5569,522,22,7,snrP10_noiseBabble8Spkr_fg022.wav,10,noiseBabble8Spkr,fg022,unet_A1
5570,522,33,6,snrP10_noiseBabble8Spkr_fg022.wav,10,noiseBabble8Spkr,fg022,unet_A1
5571,522,67,7,snrP10_noiseBabble8Spkr_fg022.wav,10,noiseBabble8Spkr,fg022,unet_A1
5572,522,98,6,snrP10_noiseBabble8Spkr_fg022.wav,10,noiseBabble8Spkr,fg022,unet_A1
5573,523,37,7,snrP10_noiseBabble8Spkr_fg025.wav,10,noiseBabble8Spkr,fg025,unet_A1
5574,524,19,6,snrP10_noiseBabble8Spkr_fg030.wav,10,noiseBabble8Spkr,fg030,unet_A1
5575,524,69,5,snrP10_noiseBabble8Spkr_fg030.wav,10,noiseBabble8Spkr,fg030,unet_A1
5576,525,96,6,snrP10_noiseBabble8Spkr_fg037.wav,10,noiseBabble8Spkr,fg037,unet_A1
5577,526,32,6,snrP10_noiseBabble8Spkr_fg045.wav,10,noiseBabble8Spkr,fg045,unet_A1
5578,526,39,7,snrP10_noiseBabble8Spkr_fg045.wav,10,noiseBabble8Spkr,fg045,unet_A1
5579,526,53,7,snrP10_noiseBabble8Spkr_fg045.wav,10,noiseBabble8Spkr,fg045,unet_A1
5580,527,6,6,snrP10_noiseBabble8Spkr_fg046.wav,10,noiseBabble8Spkr,fg046,unet_A1
5581,527,61,7,snrP10_noiseBabble8Spkr_fg046.wav,10,noiseBabble8Spkr,fg046,unet_A1
5582,527,85,7,snrP10_noiseBabble8Spkr_fg046.wav,10,noiseBabble8Spkr,fg046,unet_A1
5583,528,65,1,snrP10_noiseBabble8Spkr_fg063.wav,10,noiseBabble8Spkr,fg063,unet_A1
5584,529,68,5,snrP10_noiseBabble8Spkr_fg072.wav,10,noiseBabble8Spkr,fg072,unet_A1
5585,529,79,5,snrP10_noiseBabble8Spkr_fg072.wav,10,noiseBabble8Spkr,fg072,unet_A1
5586,530,5,7,snrP10_noiseBabble8Spkr_fg078.wav,10,noiseBabble8Spkr,fg078,unet_A1
5587,530,28,7,snrP10_noiseBabble8Spkr_fg078.wav,10,noiseBabble8Spkr,fg078,unet_A1
5588,530,36,7,snrP10_noiseBabble8Spkr_fg078.wav,10,noiseBabble8Spkr,fg078,unet_A1
5589,530,40,6,snrP10_noiseBabble8Spkr_fg078.wav,10,noiseBabble8Spkr,fg078,unet_A1
5590,530,43,7,snrP10_noiseBabble8Spkr_fg078.wav,10,noiseBabble8Spkr,fg078,unet_A1
5591,530,44,6,snrP10_noiseBabble8Spkr_fg078.wav,10,noiseBabble8Spkr,fg078,unet_A1
5592,530,82,6,snrP10_noiseBabble8Spkr_fg078.wav,10,noiseBabble8Spkr,fg078,unet_A1
5593,531,13,4,snrP10_noiseBabble8Spkr_fg080.wav,10,noiseBabble8Spkr,fg080,unet_A1
5594,531,103,5,snrP10_noiseBabble8Spkr_fg080.wav,10,noiseBabble8Spkr,fg080,unet_A1
5595,532,9,5,snrP10_noiseBabble8Spkr_fg099.wav,10,noiseBabble8Spkr,fg099,unet_A1
5596,532,27,7,snrP10_noiseBabble8Spkr_fg099.wav,10,noiseBabble8Spkr,fg099,unet_A1
5597,532,71,6,snrP10_noiseBabble8Spkr_fg099.wav,10,noiseBabble8Spkr,fg099,unet_A1
5598,532,72,7,snrP10_noiseBabble8Spkr_fg099.wav,10,noiseBabble8Spkr,fg099,unet_A1
5599,533,8,6,snrP10_noiseBabble8Spkr_fg135.wav,10,noiseBabble8Spkr,fg135,unet_A1
5600,533,38,6,snrP10_noiseBabble8Spkr_fg135.wav,10,noiseBabble8Spkr,fg135,unet_A1
5601,535,7,7,snrP10_noiseBabble8Spkr_fg166.wav,10,noiseBabble8Spkr,fg166,unet_A1
5602,535,17,3,snrP10_noiseBabble8Spkr_fg166.wav,10,noiseBabble8Spkr,fg166,unet_A1
5603,535,99,5,snrP10_noiseBabble8Spkr_fg166.wav,10,noiseBabble8Spkr,fg166,unet_A1
5604,536,0,7,snrP10_noiseBabble8Spkr_fg170.wav,10,noiseBabble8Spkr,fg170,unet_A1
5605,536,11,6,snrP10_noiseBabble8Spkr_fg170.wav,10,noiseBabble8Spkr,fg170,unet_A1
5606,536,49,7,snrP10_noiseBabble8Spkr_fg170.wav,10,noiseBabble8Spkr,fg170,unet_A1
5607,537,4,4,snrP10_noiseBabble8Spkr_fg220.wav,10,noiseBabble8Spkr,fg220,unet_A1
5608,537,46,7,snrP10_noiseBabble8Spkr_fg220.wav,10,noiseBabble8Spkr,fg220,unet_A1
5609,537,52,7,snrP10_noiseBabble8Spkr_fg220.wav,10,noiseBabble8Spkr,fg220,unet_A1
5610,537,78,6,snrP10_noiseBabble8Spkr_fg220.wav,10,noiseBabble8Spkr,fg220,unet_A1
5611,537,95,7,snrP10_noiseBabble8Spkr_fg220.wav,10,noiseBabble8Spkr,fg220,unet_A1
5612,538,20,6,snrP10_noiseBabble8Spkr_fg267.wav,10,noiseBabble8Spkr,fg267,unet_A1
5613,538,45,6,snrP10_noiseBabble8Spkr_fg267.wav,10,noiseBabble8Spkr,fg267,unet_A1
5614,538,60,4,snrP10_noiseBabble8Spkr_fg267.wav,10,noiseBabble8Spkr,fg267,unet_A1
5615,538,86,4,snrP10_noiseBabble8Spkr_fg267.wav,10,noiseBabble8Spkr,fg267,unet_A1
5616,539,2,3,snrP10_noiseBabble8Spkr_fg298.wav,10,noiseBabble8Spkr,fg298,unet_A1
5617,539,101,6,snrP10_noiseBabble8Spkr_fg298.wav,10,noiseBabble8Spkr,fg298,unet_A1
5618,540,26,4,snrP10_noiseBabble8Spkr_fg316.wav,10,noiseBabble8Spkr,fg316,unet_A1
5619,540,41,7,snrP10_noiseBabble8Spkr_fg316.wav,10,noiseBabble8Spkr,fg316,unet_A1
5620,540,90,7,snrP10_noiseBabble8Spkr_fg316.wav,10,noiseBabble8Spkr,fg316,unet_A1
5621,542,3,5,snrP10_noiseBabble8Spkr_fg327.wav,10,noiseBabble8Spkr,fg327,unet_A1
5622,542,18,5,snrP10_noiseBabble8Spkr_fg327.wav,10,noiseBabble8Spkr,fg327,unet_A1
5623,542,21,7,snrP10_noiseBabble8Spkr_fg327.wav,10,noiseBabble8Spkr,fg327,unet_A1
5624,542,63,6,snrP10_noiseBabble8Spkr_fg327.wav,10,noiseBabble8Spkr,fg327,unet_A1
5625,542,77,6,snrP10_noiseBabble8Spkr_fg327.wav,10,noiseBabble8Spkr,fg327,unet_A1
5626,542,88,5,snrP10_noiseBabble8Spkr_fg327.wav,10,noiseBabble8Spkr,fg327,unet_A1
5627,543,91,2,snrP10_noiseBabble8Spkr_fg329.wav,10,noiseBabble8Spkr,fg329,unet_A1
5628,545,30,5,snrP10_noiseBabble8Spkr_fg364.wav,10,noiseBabble8Spkr,fg364,unet_A1
5629,545,73,6,snrP10_noiseBabble8Spkr_fg364.wav,10,noiseBabble8Spkr,fg364,unet_A1
5630,546,15,5,snrP10_noiseBabble8Spkr_fg365.wav,10,noiseBabble8Spkr,fg365,unet_A1
5631,546,34,5,snrP10_noiseBabble8Spkr_fg365.wav,10,noiseBabble8Spkr,fg365,unet_A1
5632,546,35,7,snrP10_noiseBabble8Spkr_fg365.wav,10,noiseBabble8Spkr,fg365,unet_A1
5633,546,55,3,snrP10_noiseBabble8Spkr_fg365.wav,10,noiseBabble8Spkr,fg365,unet_A1
5634,546,87,6,snrP10_noiseBabble8Spkr_fg365.wav,10,noiseBabble8Spkr,fg365,unet_A1
5635,547,23,5,snrP10_noiseBabble8Spkr_fg392.wav,10,noiseBabble8Spkr,fg392,unet_A1
5636,547,42,4,snrP10_noiseBabble8Spkr_fg392.wav,10,noiseBabble8Spkr,fg392,unet_A1
5637,547,57,5,snrP10_noiseBabble8Spkr_fg392.wav,10,noiseBabble8Spkr,fg392,unet_A1
5638,548,16,7,snrP10_noiseBabble8Spkr_fg405.wav,10,noiseBabble8Spkr,fg405,unet_A1
5639,548,31,7,snrP10_noiseBabble8Spkr_fg405.wav,10,noiseBabble8Spkr,fg405,unet_A1
5640,549,10,6,snrP10_noiseBabble8Spkr_fg428.wav,10,noiseBabble8Spkr,fg428,unet_A1
5641,549,80,3,snrP10_noiseBabble8Spkr_fg428.wav,10,noiseBabble8Spkr,fg428,unet_A1
5642,549,104,7,snrP10_noiseBabble8Spkr_fg428.wav,10,noiseBabble8Spkr,fg428,unet_A1
5643,550,12,2,snrP10_noiseBabble8Spkr_fg451.wav,10,noiseBabble8Spkr,fg451,unet_A1
5644,550,89,3,snrP10_noiseBabble8Spkr_fg451.wav,10,noiseBabble8Spkr,fg451,unet_A1
5645,551,84,7,snrP10_noiseBabble8Spkr_fg475.wav,10,noiseBabble8Spkr,fg475,unet_A1
5646,551,94,7,snrP10_noiseBabble8Spkr_fg475.wav,10,noiseBabble8Spkr,fg475,unet_A1
5647,552,25,2,snrP10_noiseBabble8Spkr_fg485.wav,10,noiseBabble8Spkr,fg485,unet_A1
5648,553,14,7,snrP10_noiseBabble8Spkr_fg495.wav,10,noiseBabble8Spkr,fg495,unet_A1
5649,553,54,7,snrP10_noiseBabble8Spkr_fg495.wav,10,noiseBabble8Spkr,fg495,unet_A1
5650,553,62,5,snrP10_noiseBabble8Spkr_fg495.wav,10,noiseBabble8Spkr,fg495,unet_A1
5651,554,1,1,snrP10_noiseBabble8Spkr_fg522.wav,10,noiseBabble8Spkr,fg522,unet_A1
5652,554,59,1,snrP10_noiseBabble8Spkr_fg522.wav,10,noiseBabble8Spkr,fg522,unet_A1
5653,554,66,1,snrP10_noiseBabble8Spkr_fg522.wav,10,noiseBabble8Spkr,fg522,unet_A1
5654,554,81,1,snrP10_noiseBabble8Spkr_fg522.wav,10,noiseBabble8Spkr,fg522,unet_A1
5655,555,50,6,snrP10_noiseBabble8Spkr_fg537.wav,10,noiseBabble8Spkr,fg537,unet_A1
5656,555,64,4,snrP10_noiseBabble8Spkr_fg537.wav,10,noiseBabble8Spkr,fg537,unet_A1
5657,556,24,6,snrP10_noiseBabble8Spkr_fg556.wav,10,noiseBabble8Spkr,fg556,unet_A1
5658,556,51,6,snrP10_noiseBabble8Spkr_fg556.wav,10,noiseBabble8Spkr,fg556,unet_A1
5659,556,56,4,snrP10_noiseBabble8Spkr_fg556.wav,10,noiseBabble8Spkr,fg556,unet_A1
5660,556,92,7,snrP10_noiseBabble8Spkr_fg556.wav,10,noiseBabble8Spkr,fg556,unet_A1
5661,556,97,5,snrP10_noiseBabble8Spkr_fg556.wav,10,noiseBabble8Spkr,fg556,unet_A1
5662,556,102,4,snrP10_noiseBabble8Spkr_fg556.wav,10,noiseBabble8Spkr,fg556,unet_A1
5663,558,58,5,snrP10_noiseBabble8Spkr_fg671.wav,10,noiseBabble8Spkr,fg671,unet_A1
5664,558,70,5,snrP10_noiseBabble8Spkr_fg671.wav,10,noiseBabble8Spkr,fg671,unet_A1
5665,558,74,7,snrP10_noiseBabble8Spkr_fg671.wav,10,noiseBabble8Spkr,fg671,unet_A1
5666,558,83,6,snrP10_noiseBabble8Spkr_fg671.wav,10,noiseBabble8Spkr,fg671,unet_A1
5667,559,75,4,snrP10_noiseBabble8Spkr_fg763.wav,10,noiseBabble8Spkr,fg763,unet_A1
5668,559,76,7,snrP10_noiseBabble8Spkr_fg763.wav,10,noiseBabble8Spkr,fg763,unet_A1
5669,559,93,6,snrP10_noiseBabble8Spkr_fg763.wav,10,noiseBabble8Spkr,fg763,unet_A1
5670,560,13,7,snrP10_noiseMusic_fg000.wav,10,noiseMusic,fg000,unet_A1
5671,560,87,7,snrP10_noiseMusic_fg000.wav,10,noiseMusic,fg000,unet_A1
5672,560,98,7,snrP10_noiseMusic_fg000.wav,10,noiseMusic,fg000,unet_A1
5673,561,43,7,snrP10_noiseMusic_fg004.wav,10,noiseMusic,fg004,unet_A1
5674,561,99,6,snrP10_noiseMusic_fg004.wav,10,noiseMusic,fg004,unet_A1
5675,562,66,6,snrP10_noiseMusic_fg022.wav,10,noiseMusic,fg022,unet_A1
5676,562,72,7,snrP10_noiseMusic_fg022.wav,10,noiseMusic,fg022,unet_A1
5677,562,75,6,snrP10_noiseMusic_fg022.wav,10,noiseMusic,fg022,unet_A1
5678,563,19,4,snrP10_noiseMusic_fg025.wav,10,noiseMusic,fg025,unet_A1
5679,563,32,7,snrP10_noiseMusic_fg025.wav,10,noiseMusic,fg025,unet_A1
5680,563,89,6,snrP10_noiseMusic_fg025.wav,10,noiseMusic,fg025,unet_A1
5681,563,94,7,snrP10_noiseMusic_fg025.wav,10,noiseMusic,fg025,unet_A1
5682,564,57,7,snrP10_noiseMusic_fg030.wav,10,noiseMusic,fg030,unet_A1
5683,564,96,6,snrP10_noiseMusic_fg030.wav,10,noiseMusic,fg030,unet_A1
5684,565,4,4,snrP10_noiseMusic_fg037.wav,10,noiseMusic,fg037,unet_A1
5685,565,29,7,snrP10_noiseMusic_fg037.wav,10,noiseMusic,fg037,unet_A1
5686,565,33,6,snrP10_noiseMusic_fg037.wav,10,noiseMusic,fg037,unet_A1
5687,565,73,5,snrP10_noiseMusic_fg037.wav,10,noiseMusic,fg037,unet_A1
5688,565,86,6,snrP10_noiseMusic_fg037.wav,10,noiseMusic,fg037,unet_A1
5689,566,68,7,snrP10_noiseMusic_fg045.wav,10,noiseMusic,fg045,unet_A1
5690,568,18,5,snrP10_noiseMusic_fg063.wav,10,noiseMusic,fg063,unet_A1
5691,568,23,5,snrP10_noiseMusic_fg063.wav,10,noiseMusic,fg063,unet_A1
5692,568,49,4,snrP10_noiseMusic_fg063.wav,10,noiseMusic,fg063,unet_A1
5693,568,64,5,snrP10_noiseMusic_fg063.wav,10,noiseMusic,fg063,unet_A1
5694,568,70,4,snrP10_noiseMusic_fg063.wav,10,noiseMusic,fg063,unet_A1
5695,569,22,7,snrP10_noiseMusic_fg072.wav,10,noiseMusic,fg072,unet_A1
5696,569,53,7,snrP10_noiseMusic_fg072.wav,10,noiseMusic,fg072,unet_A1
5697,569,54,7,snrP10_noiseMusic_fg072.wav,10,noiseMusic,fg072,unet_A1
5698,569,103,6,snrP10_noiseMusic_fg072.wav,10,noiseMusic,fg072,unet_A1
5699,570,62,6,snrP10_noiseMusic_fg078.wav,10,noiseMusic,fg078,unet_A1
5700,570,104,7,snrP10_noiseMusic_fg078.wav,10,noiseMusic,fg078,unet_A1
5701,571,2,4,snrP10_noiseMusic_fg080.wav,10,noiseMusic,fg080,unet_A1
5702,571,31,7,snrP10_noiseMusic_fg080.wav,10,noiseMusic,fg080,unet_A1
5703,571,84,7,snrP10_noiseMusic_fg080.wav,10,noiseMusic,fg080,unet_A1
5704,571,91,7,snrP10_noiseMusic_fg080.wav,10,noiseMusic,fg080,unet_A1
5705,572,10,7,snrP10_noiseMusic_fg099.wav,10,noiseMusic,fg099,unet_A1
5706,572,17,7,snrP10_noiseMusic_fg099.wav,10,noiseMusic,fg099,unet_A1
5707,572,28,7,snrP10_noiseMusic_fg099.wav,10,noiseMusic,fg099,unet_A1
5708,573,24,7,snrP10_noiseMusic_fg135.wav,10,noiseMusic,fg135,unet_A1
5709,573,34,6,snrP10_noiseMusic_fg135.wav,10,noiseMusic,fg135,unet_A1
5710,573,45,6,snrP10_noiseMusic_fg135.wav,10,noiseMusic,fg135,unet_A1
5711,574,41,6,snrP10_noiseMusic_fg147.wav,10,noiseMusic,fg147,unet_A1
5712,574,59,5,snrP10_noiseMusic_fg147.wav,10,noiseMusic,fg147,unet_A1
5713,574,97,4,snrP10_noiseMusic_fg147.wav,10,noiseMusic,fg147,unet_A1
5714,574,100,6,snrP10_noiseMusic_fg147.wav,10,noiseMusic,fg147,unet_A1
5715,575,46,6,snrP10_noiseMusic_fg166.wav,10,noiseMusic,fg166,unet_A1
5716,575,76,2,snrP10_noiseMusic_fg166.wav,10,noiseMusic,fg166,unet_A1
5717,576,48,7,snrP10_noiseMusic_fg170.wav,10,noiseMusic,fg170,unet_A1
5718,577,6,7,snrP10_noiseMusic_fg220.wav,10,noiseMusic,fg220,unet_A1
5719,577,15,5,snrP10_noiseMusic_fg220.wav,10,noiseMusic,fg220,unet_A1
5720,577,16,7,snrP10_noiseMusic_fg220.wav,10,noiseMusic,fg220,unet_A1
5721,577,26,7,snrP10_noiseMusic_fg220.wav,10,noiseMusic,fg220,unet_A1
5722,577,27,5,snrP10_noiseMusic_fg220.wav,10,noiseMusic,fg220,unet_A1
5723,577,37,7,snrP10_noiseMusic_fg220.wav,10,noiseMusic,fg220,unet_A1
5724,578,51,6,snrP10_noiseMusic_fg267.wav,10,noiseMusic,fg267,unet_A1
5725,579,30,5,snrP10_noiseMusic_fg298.wav,10,noiseMusic,fg298,unet_A1
5726,580,63,7,snrP10_noiseMusic_fg316.wav,10,noiseMusic,fg316,unet_A1
5727,580,69,6,snrP10_noiseMusic_fg316.wav,10,noiseMusic,fg316,unet_A1
5728,580,85,7,snrP10_noiseMusic_fg316.wav,10,noiseMusic,fg316,unet_A1
5729,581,0,6,snrP10_noiseMusic_fg322.wav,10,noiseMusic,fg322,unet_A1
5730,581,74,6,snrP10_noiseMusic_fg322.wav,10,noiseMusic,fg322,unet_A1
5731,581,79,6,snrP10_noiseMusic_fg322.wav,10,noiseMusic,fg322,unet_A1
5732,581,101,5,snrP10_noiseMusic_fg322.wav,10,noiseMusic,fg322,unet_A1
5733,582,8,6,snrP10_noiseMusic_fg327.wav,10,noiseMusic,fg327,unet_A1
5734,582,47,6,snrP10_noiseMusic_fg327.wav,10,noiseMusic,fg327,unet_A1
5735,582,82,5,snrP10_noiseMusic_fg327.wav,10,noiseMusic,fg327,unet_A1
5736,583,52,7,snrP10_noiseMusic_fg329.wav,10,noiseMusic,fg329,unet_A1
5737,584,7,7,snrP10_noiseMusic_fg334.wav,10,noiseMusic,fg334,unet_A1
5738,584,36,6,snrP10_noiseMusic_fg334.wav,10,noiseMusic,fg334,unet_A1
5739,585,9,6,snrP10_noiseMusic_fg364.wav,10,noiseMusic,fg364,unet_A1
5740,585,80,5,snrP10_noiseMusic_fg364.wav,10,noiseMusic,fg364,unet_A1
5741,586,1,7,snrP10_noiseMusic_fg365.wav,10,noiseMusic,fg365,unet_A1
5742,586,11,6,snrP10_noiseMusic_fg365.wav,10,noiseMusic,fg365,unet_A1
5743,586,12,7,snrP10_noiseMusic_fg365.wav,10,noiseMusic,fg365,unet_A1
5744,586,39,7,snrP10_noiseMusic_fg365.wav,10,noiseMusic,fg365,unet_A1
5745,586,42,5,snrP10_noiseMusic_fg365.wav,10,noiseMusic,fg365,unet_A1
5746,586,95,7,snrP10_noiseMusic_fg365.wav,10,noiseMusic,fg365,unet_A1
5747,587,5,7,snrP10_noiseMusic_fg392.wav,10,noiseMusic,fg392,unet_A1
5748,587,21,7,snrP10_noiseMusic_fg392.wav,10,noiseMusic,fg392,unet_A1
5749,587,50,6,snrP10_noiseMusic_fg392.wav,10,noiseMusic,fg392,unet_A1
5750,587,60,6,snrP10_noiseMusic_fg392.wav,10,noiseMusic,fg392,unet_A1
5751,587,81,7,snrP10_noiseMusic_fg392.wav,10,noiseMusic,fg392,unet_A1
5752,589,55,7,snrP10_noiseMusic_fg428.wav,10,noiseMusic,fg428,unet_A1
5753,590,3,5,snrP10_noiseMusic_fg451.wav,10,noiseMusic,fg451,unet_A1
5754,590,20,6,snrP10_noiseMusic_fg451.wav,10,noiseMusic,fg451,unet_A1
5755,590,61,7,snrP10_noiseMusic_fg451.wav,10,noiseMusic,fg451,unet_A1
5756,590,65,4,snrP10_noiseMusic_fg451.wav,10,noiseMusic,fg451,unet_A1
5757,591,25,7,snrP10_noiseMusic_fg475.wav,10,noiseMusic,fg475,unet_A1
5758,591,38,7,snrP10_noiseMusic_fg475.wav,10,noiseMusic,fg475,unet_A1
5759,591,58,6,snrP10_noiseMusic_fg475.wav,10,noiseMusic,fg475,unet_A1
5760,591,77,7,snrP10_noiseMusic_fg475.wav,10,noiseMusic,fg475,unet_A1
5761,591,90,7,snrP10_noiseMusic_fg475.wav,10,noiseMusic,fg475,unet_A1
5762,591,102,6,snrP10_noiseMusic_fg475.wav,10,noiseMusic,fg475,unet_A1
5763,592,14,5,snrP10_noiseMusic_fg485.wav,10,noiseMusic,fg485,unet_A1
5764,592,88,7,snrP10_noiseMusic_fg485.wav,10,noiseMusic,fg485,unet_A1
5765,592,93,5,snrP10_noiseMusic_fg485.wav,10,noiseMusic,fg485,unet_A1
5766,593,40,7,snrP10_noiseMusic_fg495.wav,10,noiseMusic,fg495,unet_A1
5767,594,78,6,snrP10_noiseMusic_fg522.wav,10,noiseMusic,fg522,unet_A1
5768,595,44,6,snrP10_noiseMusic_fg537.wav,10,noiseMusic,fg537,unet_A1
5769,596,67,5,snrP10_noiseMusic_fg556.wav,10,noiseMusic,fg556,unet_A1
5770,596,83,7,snrP10_noiseMusic_fg556.wav,10,noiseMusic,fg556,unet_A1
5771,598,35,7,snrP10_noiseMusic_fg671.wav,10,noiseMusic,fg671,unet_A1
5772,598,56,5,snrP10_noiseMusic_fg671.wav,10,noiseMusic,fg671,unet_A1
5773,598,92,7,snrP10_noiseMusic_fg671.wav,10,noiseMusic,fg671,unet_A1
5774,599,71,6,snrP10_noiseMusic_fg763.wav,10,noiseMusic,fg763,unet_A1
5775,600,21,7,snrP10_noiseSpeakerShapedNoise_fg000.wav,10,noiseSpeakerShapedNoise,fg000,unet_A1
5776,600,25,7,snrP10_noiseSpeakerShapedNoise_fg000.wav,10,noiseSpeakerShapedNoise,fg000,unet_A1
5777,600,55,7,snrP10_noiseSpeakerShapedNoise_fg000.wav,10,noiseSpeakerShapedNoise,fg000,unet_A1
5778,600,58,6,snrP10_noiseSpeakerShapedNoise_fg000.wav,10,noiseSpeakerShapedNoise,fg000,unet_A1
5779,601,52,7,snrP10_noiseSpeakerShapedNoise_fg004.wav,10,noiseSpeakerShapedNoise,fg004,unet_A1
5780,603,13,7,snrP10_noiseSpeakerShapedNoise_fg025.wav,10,noiseSpeakerShapedNoise,fg025,unet_A1
5781,604,28,7,snrP10_noiseSpeakerShapedNoise_fg030.wav,10,noiseSpeakerShapedNoise,fg030,unet_A1
5782,604,56,7,snrP10_noiseSpeakerShapedNoise_fg030.wav,10,noiseSpeakerShapedNoise,fg030,unet_A1
5783,605,14,7,snrP10_noiseSpeakerShapedNoise_fg037.wav,10,noiseSpeakerShapedNoise,fg037,unet_A1
5784,605,30,5,snrP10_noiseSpeakerShapedNoise_fg037.wav,10,noiseSpeakerShapedNoise,fg037,unet_A1
5785,605,36,7,snrP10_noiseSpeakerShapedNoise_fg037.wav,10,noiseSpeakerShapedNoise,fg037,unet_A1
5786,605,41,6,snrP10_noiseSpeakerShapedNoise_fg037.wav,10,noiseSpeakerShapedNoise,fg037,unet_A1
5787,605,95,6,snrP10_noiseSpeakerShapedNoise_fg037.wav,10,noiseSpeakerShapedNoise,fg037,unet_A1
5788,606,12,7,snrP10_noiseSpeakerShapedNoise_fg045.wav,10,noiseSpeakerShapedNoise,fg045,unet_A1
5789,606,37,7,snrP10_noiseSpeakerShapedNoise_fg045.wav,10,noiseSpeakerShapedNoise,fg045,unet_A1
5790,606,82,7,snrP10_noiseSpeakerShapedNoise_fg045.wav,10,noiseSpeakerShapedNoise,fg045,unet_A1
5791,606,100,7,snrP10_noiseSpeakerShapedNoise_fg045.wav,10,noiseSpeakerShapedNoise,fg045,unet_A1
5792,607,23,5,snrP10_noiseSpeakerShapedNoise_fg046.wav,10,noiseSpeakerShapedNoise,fg046,unet_A1
5793,607,29,6,snrP10_noiseSpeakerShapedNoise_fg046.wav,10,noiseSpeakerShapedNoise,fg046,unet_A1
5794,607,53,7,snrP10_noiseSpeakerShapedNoise_fg046.wav,10,noiseSpeakerShapedNoise,fg046,unet_A1
